"LineNumber","Kind","Name","TypeDefIndex","Declaration"
"1004231","class","ContentCatalogData.ResourceLocator.ResourceLocation.Serializer","15607","public class ContentCatalogData.ResourceLocator.ResourceLocation.Serializer : BinaryStorageBuffer.ISerializationAdapter<ContentCatalogData.ResourceLocator.ResourceLocation>, BinaryStorageBuffer.ISerializationAdapter, BinaryStorageBuffer.ISerializationAdapter<ContentCatalogData.ResourceLocator.ContentCatalogDataEntrySerializationContext> // TypeDefIndex: 15607"
"1004402","struct","ContentCatalogData.AssetBundleRequestOptionsSerializationAdapter.SerializedData.Common","15611","public struct ContentCatalogData.AssetBundleRequestOptionsSerializationAdapter.SerializedData.Common // TypeDefIndex: 15611"
"1004451","struct","ContentCatalogData.AssetBundleRequestOptionsSerializationAdapter.SerializedData","15612","private struct ContentCatalogData.AssetBundleRequestOptionsSerializationAdapter.SerializedData // TypeDefIndex: 15612"
"1004462","class","ContentCatalogData.AssetBundleRequestOptionsSerializationAdapter","15613","internal class ContentCatalogData.AssetBundleRequestOptionsSerializationAdapter : BinaryStorageBuffer.ISerializationAdapter<AssetBundleRequestOptions>, BinaryStorageBuffer.ISerializationAdapter // TypeDefIndex: 15613"
"1004655","class","ResourceLocationMap.","15617","private sealed class ResourceLocationMap.<>c // TypeDefIndex: 15617"
"1004674","class","ResourceLocationMap","15618","public class ResourceLocationMap : IResourceLocator // TypeDefIndex: 15618"
"1004723","class","AddressablesRuntimeProperties","15619","public static class AddressablesRuntimeProperties // TypeDefIndex: 15619"
"1032097","class","AndroidAssetPackUseMobileDataRequestResult","15819","public class AndroidAssetPackUseMobileDataRequestResult // TypeDefIndex: 15819"
"1032113","class","AndroidAssetPacks.AssetPackManagerDownloadStatusCallback.","15820","private sealed class AndroidAssetPacks.AssetPackManagerDownloadStatusCallback.<>c // TypeDefIndex: 15820"
"1032136","class","AndroidAssetPacks.AssetPackManagerDownloadStatusCallback","15821","private class AndroidAssetPacks.AssetPackManagerDownloadStatusCallback : AndroidJavaProxy // TypeDefIndex: 15821"
"1032214","enum","PermissionCallbacks.Result","15826","private enum PermissionCallbacks.Result // TypeDefIndex: 15826"
"1032225","class","PermissionCallbacks","15827","public class PermissionCallbacks : AndroidJavaProxy // TypeDefIndex: 15827"
"1032286","struct","Permission","15828","public struct Permission // TypeDefIndex: 15828"
"1032572","enum","AndroidHardwareKeyboardHidden","15833","public enum AndroidHardwareKeyboardHidden // TypeDefIndex: 15833"
"1032582","enum","AndroidKeyboard","15834","public enum AndroidKeyboard // TypeDefIndex: 15834"
"1032593","enum","AndroidKeyboardHidden","15835","public enum AndroidKeyboardHidden // TypeDefIndex: 15835"
"1032860","class","MonoWebRequestHandler.","15852","private sealed class MonoWebRequestHandler.<>c // TypeDefIndex: 15852"
"1032888","struct","MonoWebRequestHandler.","15853","private struct MonoWebRequestHandler.<SendAsync>d__99 : IAsyncStateMachine // TypeDefIndex: 15853"
"1032917","class","MonoWebRequestHandler","15854","internal class MonoWebRequestHandler : IMonoHttpClientHandler, IDisposable // TypeDefIndex: 15854"
"1033235","class","HttpContent.FixedMemoryStream","15864","private sealed class HttpContent.FixedMemoryStream : MemoryStream // TypeDefIndex: 15864"
